X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,y,mu
-1.6419199289109567,-1.1209628877990305,-1.4771749825518223,-1.2212286398088823,-1.3495033284923885,-1.7167582705289193,-1.643085651590053,-1.5308604141328668,-1.1284129133674965,-1.5613626524846471,-0.44926046532097186,-0.6684595985363693,-0.09843774716276543,-0.44711476335699296,0.18415302638547226,0.4752721774362972,-0.23084908528828552,0.07102297474206808,-0.43837669987282185,0.09234973687410776,-2.594945171944451,-1.4511018735176027
-0.291935863246554,-1.481171421607089,-0.47388176925155295,-0.7939098166621328,-1.61434234306615,-1.6536688333519014,-0.9110667561969875,-1.056959610197803,-0.69586156408567,-0.7505656773769436,-0.5813423981485752,-0.08534993384378357,-0.8984000899944793,-1.5734809459629429,-1.648952917836904,-0.3985977129473384,0.7798419594744215,0.2398716450662254,0.03293575237622309,-0.3356787058819218,0.5889026802981375,0.8666020062200358
-1.9020680198806037,-1.678026655415127,-1.747526853927973,-1.4125243545287642,-1.251105370173911,-0.2444838340604653,-0.2005297611715416,-0.8807401874274792,-1.0718989695650898,-0.3787258036973909,-0.053675674333097265,-0.19792254896716727,0.014415721708620547,0.2598125015821088,0.06921919686811968,-0.26029190678338504,-0.44684850972625806,-0.34974596188875956,-0.359414040143402,-0.6503878432615738,-3.0581364443251235,-1.0584651921138655
1.1557365104703954,0.2708581263140608,0.24807525837180514,-0.5637054877315087,-0.20678241402259326,-1.034971531756407,-0.8389556571542077,-1.2370606031597193,-1.7660991033196942,-0.5515661507538514,-0.09409347313128416,0.43208946717692615,0.866342979539584,0.7462404764630507,0.6583581963868107,0.40861285186186,0.608361819322431,0.004712201660311675,-0.23739399922388618,0.6458166488280243,-3.9466002003951832,-4.39127700033529
-0.07163210693368424,-0.2994562046042262,0.14734799560057238,0.033303072889781266,-0.5468089705610113,0.10723793429871982,-0.4437255427526404,-0.6178697921620422,-0.06791820745327863,-0.4573188553597796,0.5286628507361291,1.7824589651260843,1.801583776540322,1.2316102419996906,1.3586222535133703,1.1240234758038365,0.9935824746555225,1.1452062191933905,0.3362618685424908,-0.596982176846058,-0.05860189012326106,0.43254457439513555
-0.26676490875245484,-0.3886834095311901,-0.45453057910120453,0.41045988207527195,-0.17464593400695674,0.10384684295619269,0.3172426366115599,0.3631594982205832,-0.21409752193801207,0.6597857661335804,0.5542535267360701,0.5155767321686614,-1.2799858831045716,-1.9280751843999901,-2.0467957045723857,-1.6124850539377111,-0.6952092880831084,0.18527877991155303,0.21971524844099347,0.3397732441237161,0.2857292936505488,-0.7855001638820508
0.14160708975292283,0.23843300793168168,1.5852463159372638,1.4438277073484986,0.9347692122510745,0.9102255267645449,1.3678184022534845,0.835991658256064,1.243889288606387,0.12713427591752471,-0.8734842839024511,-0.9083050748774283,-0.555870486240187,-1.0337258832056317,-1.268526687561618,-1.1537127493886783,-0.24087472890278797,-0.04789697325442558,0.5061977839786844,0.6196980099893411,-4.557081019768486,-1.846956999640954
0.6005074169934359,0.13602295738117676,0.6363109736015673,0.2518670652633,0.8140727288399146,1.0797708950431604,0.5600268182966243,1.1666949333098031,1.8315187171373675,1.3817113570909554,1.7437158530529362,1.2327167901826326,0.44705591403053185,0.9711033536765171,0.2711207859082264,-0.23439564003664176,0.6701039718821847,-0.018444349226604175,0.16447410202876497,0.2775176137489727,-1.2018827376095271,0.2600119751762259
0.16514136205631677,0.43353521078201124,1.4445486258070879,0.8507750016816189,1.514490378642617,0.7417549691515835,-0.23185817023121433,-0.23040171921454994,-0.01902854196428973,-1.1254023004679115,-1.1183907470095447,-0.14342005897784027,-0.9195344062524732,-0.7411625983500125,-1.2687131797581306,-1.4685695087525361,-1.67690602053267,-0.905088447571301,-0.8220754084831497,-0.644144247202044,2.8627803368467197,1.2289694509955522
0.7482896901268062,0.5109672276797674,1.2597141563566892,1.467749661570366,0.9264546552480536,1.0510273151427916,1.5065678975950885,2.228668954057282,0.9573589541554387,0.31628322295716904,0.9200994669059993,1.1866295375179328,0.4327217713248763,0.3020571558368884,0.43923016548586197,0.7467515166268363,1.5277232343856546,1.2279870866338674,1.09800960232762,0.6343287246830518,0.8958292495251633,-0.09938655983808731
1.0285030357622142,1.9156581816231097,2.5784847857446946,2.1461926664592608,1.1822107444270629,1.5166868321075255,2.478625090373837,1.7456575804730161,1.135876086637629,1.701722927993861,1.6284238252995262,1.9705266580366998,0.9541854262358066,-0.03307450696871031,0.3091393500307249,-0.32554616399978786,-0.209314081167234,0.7764180286081922,-0.2769705096572302,-0.4683035278547872,-0.6738178587223742,-0.9317271918122487
0.896200437525679,0.9211557074843637,1.5019495467058495,0.5466051020585924,-0.4924853598000362,-1.462489275020269,-0.847043474929392,-0.686324124783942,-0.76595316633364,-0.418098078500705,-0.5549070370700458,0.0029413473793997247,-0.4240311790649634,0.5645073458302368,0.5377995657553674,1.4063570160662315,1.5029154940630989,0.7317112347253075,0.21167463953932547,0.725939720349302,-1.6741140578728033,-1.3724505937073839
-1.1608655381572306,-1.0507522791136217,-1.3237532591815508,-1.3771669256543646,-1.0360891544044326,-0.9462136024530942,-0.41137702240414725,-1.7014260572193243,-1.7456746094282671,-0.33806338834453276,-0.3104862713379452,0.02380484870209054,0.7088893641273516,0.9505461055653569,1.5922364799615127,1.6066482109926667,1.0110368098897748,0.8172097785618824,0.8603452278893824,-0.3592500017291523,-5.113717002778416,-6.414276587347665
0.01896664180727017,-0.044104337734009874,-1.0381860946074606,0.06166400894899149,0.5720105698949806,1.2493842313271961,0.9973824099155204,-0.3813195320318753,-0.2677945353116676,-0.03114784456522601,0.05009149533955918,0.4433701517584229,-0.9369220224269976,-0.32808189638333674,-0.7113504105718625,-0.5268854999809547,0.746707572389616,-0.4371663734957185,-1.2205784789659582,0.08716952272467608,1.1572745405763238,0.3216791029095609
0.33110203056564047,-0.1897473400255882,-0.6838128670735146,-0.6503659808899798,-0.26588425904479496,0.1980034346842922,0.5739588118910741,-0.2574946515532013,-0.6650461714307829,-0.5017504834002483,-0.5008271980344784,0.2071188025747515,-0.3229737508323387,-0.28773793009811377,-0.5791924930959851,-0.13343302627488088,-0.11538827888011419,0.4546490727730457,-1.1085007641915934,-0.18343728366431905,-0.7118705900321263,-0.22771768375856105
-0.31531841147137163,-0.8796047844208617,-1.0402489499062475,-0.592637518276141,-0.012198317921493531,-0.199056521890653,-0.3458052982163725,-0.2923564647486546,0.15652003096023373,0.7254434938399777,0.133342483801118,-0.7650312646747742,-0.8770113494065126,-0.7204586036521194,-0.3940408845074697,0.028757904139852644,0.09725536323927911,0.7171129266084534,1.2458894425105107,1.2234882955754711,-2.139325954240629,-0.8349428385667321
0.6266262312159775,0.8925875133997513,1.243228208778527,1.014282129303505,-0.08059456714129358,-0.07643585782877786,-0.15795666260642288,-0.5629593419573126,-0.1871003450687938,-0.37250916654015315,-1.7320577755419093,-1.390268165317569,-0.6410818479829883,-0.35382601432796373,0.45220751477703386,0.5762250683819051,0.6433823081590917,1.3434127642440536,2.3436075579973137,1.3008821907841368,-2.2266588868354895,-1.276999859972954
-0.8402983325080913,-0.5426086557336401,-0.8549989917159173,0.08404401938498694,0.44506106645171994,0.037895521314140396,0.23248239118483802,0.44036448599650607,0.5493302510966792,-1.0174922434139952,0.04756662197525448,0.6595069098232599,1.4262064923807185,0.45578563156911367,-0.5964486386623228,0.13333623738744318,0.5073914086626616,0.5429017683828136,-0.1628682592545154,-0.12715540459991484,1.477995220162694,1.4532869861704365
0.5773972502785927,0.42959068091150854,-0.8806732934837626,-1.6905990969394322,-2.028762510127509,-0.677152125778799,-0.6516134047124134,0.04914836394631508,-0.7691263580815634,0.5317294504747427,0.14360701050509533,0.9206825125805752,1.3332174797956426,0.7751558534326468,0.06688425360934451,-0.05060542066696331,-0.4225182011045283,0.8482655914405284,0.18883884739139997,-0.40139334103378305,1.6630406923353096,1.783579230961778
-0.7500112335263114,-1.4855614315429044,-0.9054431676529304,-0.7777834140765021,-0.2055775843725709,-0.92847477191759,-0.9330193278462214,0.25033130369480994,-0.5758404045573146,-0.3651840517295852,0.07225157411245929,0.3028322844412577,-0.20273470531630713,-1.2002045805824066,0.01703543862325551,1.397203070627678,0.15050775947335124,-0.5343181488067343,0.5245987715158186,0.26287162022078253,-0.29296809486922515,-0.9795846629541682
