X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,y,p_i
-0.043740080785482686,-0.09999628090533508,-0.7374911936772433,0.9952858896385508,0.28676488950471046,-0.33517317483624387,0.02618277231608668,2.185852452792559,1.0934819800031754,2.279016046377086,-0.708892495197494,-0.28134135599541965,1.168912782282506,-0.4701701657548844,-0.8771855485420795,-0.6849922634013169,-1.9791078061404555,0.08753292401867284,-0.44915458808521797,0.030257339754884666,0,0.21130707519454506
-1.7965707040008696,-0.08516796835907893,0.9851307325941429,0.4509025238011068,0.1235858950709321,-0.4382239595167416,-1.1121561666884276,-1.4095698500931797,0.4796437680633977,1.9383957080040666,1.713311876628825,1.6144184281523342,1.0977450924262466,0.6401328698441784,1.7573528374828329,2.5159955980412563,1.4497955837496532,-1.0209820268342402,-1.219553021331918,-1.7610269187189884,1,0.9999973510100811
1.1014704237099897,1.2572077120374292,0.5612651802520134,0.1943346592810918,-0.44690151465999106,-1.0141413082130455,0.6555356353794994,1.6294777728275698,-0.9813653745075305,-0.2909762219302633,-1.394324386246017,0.45567546724539437,1.1378746635027812,1.6078339045263133,0.33364858471367137,-0.08443620688304039,0.2325470243392696,0.1781027074145621,0.8131475881453458,1.6907460857648697,0,0.22603338258043396
0.32945130700072756,-0.2664294828693937,0.6033156437684378,-0.35644685523764474,-0.34581104733031065,-1.1379991566069394,0.007914959841518953,0.9694574481386982,0.5433525005856942,1.243435168792064,1.682242838694291,-0.8422905160970376,-1.904313193260403,-1.0988431014880262,-1.3145073947990566,0.06316327095102359,-0.5350179799040894,-0.6299030965748955,0.7179360505321013,0.7824372162416688,0,0.5578335353274826
-1.4176051324853576,1.1200638103002059,-1.7922688810712588,-0.7602108220993122,-0.5937880928586199,-1.1275634037888158,-0.7737284615138987,-0.2788534096486521,0.03514533078771373,-0.11239530442201878,-0.8473679001224941,-0.06108084516624651,0.8909581639434496,0.5706780518662466,0.4792272964350152,0.17365362083287547,-2.149144508389178,0.733935226526805,-0.38424904388818004,0.1606316032092364,0,0.08942031833053549
1.2433828027855052,1.4327563075080236,1.5420291146247014,2.542833258641143,2.3669415995667826,1.261912760276336,0.19778334337956127,-0.2014935650123502,-0.3708379660074616,-0.3828707641644263,-0.18200340086489789,1.3315267392649088,-1.2049077775616144,-0.06845029388799463,0.5903030024778457,-0.9267790574879702,1.0092225845884306,0.7524463587422637,-0.24968894740601763,-1.1978394974979747,1,0.9921364580251228
1.3927767072065094,-0.3790896008453662,0.4460359730565035,1.1618602143708296,-0.5266571299766528,-0.653885222868238,-1.262309454063255,-1.650728936986673,1.2802199924442976,0.45829108014874703,1.1850889296687412,0.26513593488553605,-0.07653323505132792,0.8767185731922764,2.393714124339616,0.9787912144972047,-0.16046088786126858,0.004362299001628318,-0.27856555933269883,-1.2057313613761045,0,0.3631594363090493
0.9922313693328898,0.4449545907833918,-0.23207930630439716,-0.054045048063972825,-0.6736367636413825,-0.5924208373669457,-1.9542050581858097,-1.85973265274632,-2.482094533678519,0.8059139304755923,-1.5021067762945508,-0.7435113609841537,0.34896051375065273,-0.5612254525755433,-0.5516770054272356,-0.040698210543688676,-0.14901118526727797,0.8891527972697054,0.3653413617083013,-0.42147534343007786,1,0.050839882737465154
1.1581728206503472,1.4492512111104168,0.6923448672876139,-0.21378202025225035,0.4062323798762472,0.22875088338408012,0.09018508612527551,-0.6264619850349111,-0.5314198403116664,0.7055127273348013,0.08965154764281376,-0.41229521729838975,1.376107281874329,1.3454123805698033,0.33278673759653726,1.0323618933455423,1.075849486371382,-0.3161014679212462,-0.08826624430939956,-0.4586099794277582,1,0.49421986178006394
0.18437066818338016,-0.06432798583568364,-0.6103920378546063,-0.20046847394511863,0.5205325429247699,-0.4639715356122581,-0.0359515862561217,-0.894923726167167,-0.6296311305255656,0.9046927781903681,-0.5094940146249136,0.852373532070287,1.0660213136819205,0.8435735597645196,1.292547043168948,-0.16222090754534466,1.1020467669233054,-0.42361211176750946,0.6322413510647381,-0.979895086752308,0,0.005491474181180335
0.6619618690065269,0.4982076288559913,-1.0500520923249101,-1.8478448675465098,-0.3846978449369456,0.953187426592297,1.4150509513458374,1.2766183547374503,1.182093176582694,1.6585082000651343,1.262473657179082,1.3353337567211951,0.14442758192539767,0.14002464395330774,-0.9417164825585782,0.19759983219673924,-0.6601773850659609,-0.14918228427401276,-0.5914252112787551,1.2163238410021664,1,0.927689750097063
-0.11299223057881282,1.3132788519232819,0.847041793676849,1.6445173669372188,0.499962290615522,-0.22487507351059083,-1.9895559582326594,-0.6146366329660319,1.0707557277031932,0.3988206031156415,-0.4971001791715884,-1.1124793940146116,-0.14982840446275184,-0.6017757472556988,-1.338202796745413,-0.6904232517019967,-0.6424504687905689,0.4170613388535208,1.3224469338120233,0.7779744408477144,1,0.994933890168537
-1.3811978551530324,-0.5576746037470336,-1.2384295545433304,-0.6080551264664245,-0.33711396119381604,1.0223589792140941,1.5430142906160378,1.0574348270625409,-0.05088444774859147,0.9317022941439737,2.330768092866561,0.3400931038999558,0.32757838832053043,0.9497043558837577,-0.9143111873843119,-2.2247030719607914,-1.51877974530743,-2.388987257041786,-1.37902031675873,-1.5272992260477547,0,2.97042170954703e-06
0.6819198764770308,-1.5677065016041447,-0.420628994298169,-0.2154832351688224,-1.6822586762403917,-0.25124446554228685,-0.3700206750766003,1.4254411132875344,1.6517852425034563,1.5450225066536483,0.28730447843017215,-0.13473501523869766,0.3933718804360504,1.0772481767865345,1.3350184368864153,0.6055652776848942,-0.5472209800870794,0.7227764964371105,0.13698672184119837,-1.5765507697804422,1,0.017035136758977533
-1.4924895408542234,-0.6330660724599834,-1.6944530473723023,0.2790042125953998,1.930564679168131,0.7196937293279816,1.086173097005703,2.5255583390600234,2.836124919664076,2.0946412645004417,1.18208105306683,1.274506495213104,0.7425484442402535,-0.38425199918747266,0.4968827842197889,-1.2166700071747267,-1.242041379960429,-0.4731411218237099,-0.9506660342479994,-1.9154461091662054,0,2.094790598632147e-05
1.3095146435877205,0.5801198263769926,-0.020078056565171202,-0.42265068454674065,0.1892221096471961,1.0828629772383052,0.6446518066019528,-0.5947617650556445,0.30567110600505293,-0.4305455560176566,0.7440891114146829,-0.3545338747946624,1.1707358687751814,-0.3106017650364097,-1.5297109474297237,-0.5632753308100236,-0.5376581235875989,0.5662891785448462,-0.8387923958781958,-0.21340015872334642,1,0.8760290726488645
-0.4387320238018135,1.106654172690206,1.7582566595257187,2.2015329097513754,1.7838516027921467,1.9196697483563392,-0.5245207897527785,-1.9158281342111683,-2.645055343767648,-1.0065546324329504,0.036448590274924246,-0.21013385202175847,-0.5942377055198443,0.5754238943708172,0.432995533683879,1.1680357521338025,1.689827704627181,1.1381845846971144,0.2076727677670131,0.15500384531129735,1,0.9503896344760878
0.19876017068637974,0.25605296521411613,0.8603127145495861,1.7464386197189035,2.112968497984163,1.1826481222122973,1.2808434789632375,1.4641799789892154,-0.1685742904855792,0.9089185494474915,-2.10995312976377,-0.570572841174283,-1.7393404194902347,-1.363414732090321,0.36229416215377985,0.8356848321497381,-0.5587509156350422,-0.3184808633102909,-0.4386940461062295,-0.7421300099567717,1,0.3120970285272911
